temp,time,slowCool,pH,numberInorg,numberOrg,numberOxlike,numberComponents,orgavgpolMax,orgrefractivityMax,orgmaximalprojectionareaMax,orgmaximalprojectionradiusMax,orgmaximalprojectionsizeMax,orgminimalprojectionareaMax,orgminimalprojectionradiusMax,orgminimalprojectionsizeMax,orgavgpol_pHdependentMax,orgmolpolMax,orgvanderwaalsMax,orgASAMax,orgASA+Max,orgASA-Max,orgASA_HMax,orgASA_PMax,orgpolarsurfaceareaMax,orghbdamsaccMax,orghbdamsdonMax,orgavgpolMin,orgrefractivityMin,orgmaximalprojectionareaMin,orgmaximalprojectionradiusMin,orgmaximalprojectionsizeMin,orgminimalprojectionareaMin,orgminimalprojectionradiusMin,orgminimalprojectionsizeMin,orgavgpol_pHdependentMin,orgmolpolMin,orgvanderwaalsMin,orgASAMin,orgASA+Min,orgASA-Min,orgASA_HMin,orgASA_PMin,orgpolarsurfaceareaMin,orghbdamsaccMin,orghbdamsdonMin,orgavgpolArithAvg,orgrefractivityArithAvg,orgmaximalprojectionareaArithAvg,orgmaximalprojectionradiusArithAvg,orgmaximalprojectionsizeArithAvg,orgminimalprojectionareaArithAvg,orgminimalprojectionradiusArithAvg,orgminimalprojectionsizeArithAvg,orgavgpol_pHdependentArithAvg,orgmolpolArithAvg,orgvanderwaalsArithAvg,orgASAArithAvg,orgASA+ArithAvg,orgASA-ArithAvg,orgASA_HArithAvg,orgASA_PArithAvg,orgpolarsurfaceareaArithAvg,orghbdamsaccArithAvg,orghbdamsdonArithAvg,orgavgpolGeomAvg,orgrefractivityGeomAvg,orgmaximalprojectionareaGeomAvg,orgmaximalprojectionradiusGeomAvg,orgmaximalprojectionsizeGeomAvg,orgminimalprojectionareaGeomAvg,orgminimalprojectionradiusGeomAvg,orgminimalprojectionsizeGeomAvg,orgavgpol_pHdependentGeomAvg,orgmolpolGeomAvg,orgvanderwaalsGeomAvg,orgASAGeomAvg,orgASA+GeomAvg,orgASA-GeomAvg,orgASA_HGeomAvg,orgASA_PGeomAvg,orgpolarsurfaceareaGeomAvg,orghbdamsaccGeomAvg,orghbdamsdonGeomAvg,oxlikeavgpolMax,oxlikerefractivityMax,oxlikemaximalprojectionareaMax,oxlikemaximalprojectionradiusMax,oxlikemaximalprojectionsizeMax,oxlikeminimalprojectionareaMax,oxlikeminimalprojectionradiusMax,oxlikeminimalprojectionsizeMax,oxlikeavgpol_pHdependentMax,oxlikemolpolMax,oxlikevanderwaalsMax,oxlikeASAMax,oxlikeASA+Max,oxlikeASA-Max,oxlikeASA_HMax,oxlikeASA_PMax,oxlikepolarsurfaceareaMax,oxlikehbdamsaccMax,oxlikehbdamsdonMax,oxlikeavgpolMin,oxlikerefractivityMin,oxlikemaximalprojectionareaMin,oxlikemaximalprojectionradiusMin,oxlikemaximalprojectionsizeMin,oxlikeminimalprojectionareaMin,oxlikeminimalprojectionradiusMin,oxlikeminimalprojectionsizeMin,oxlikeavgpol_pHdependentMin,oxlikemolpolMin,oxlikevanderwaalsMin,oxlikeASAMin,oxlikeASA+Min,oxlikeASA-Min,oxlikeASA_HMin,oxlikeASA_PMin,oxlikepolarsurfaceareaMin,oxlikehbdamsaccMin,oxlikehbdamsdonMin,oxlikeavgpolArithAvg,oxlikerefractivityArithAvg,oxlikemaximalprojectionareaArithAvg,oxlikemaximalprojectionradiusArithAvg,oxlikemaximalprojectionsizeArithAvg,oxlikeminimalprojectionareaArithAvg,oxlikeminimalprojectionradiusArithAvg,oxlikeminimalprojectionsizeArithAvg,oxlikeavgpol_pHdependentArithAvg,oxlikemolpolArithAvg,oxlikevanderwaalsArithAvg,oxlikeASAArithAvg,oxlikeASA+ArithAvg,oxlikeASA-ArithAvg,oxlikeASA_HArithAvg,oxlikeASA_PArithAvg,oxlikepolarsurfaceareaArithAvg,oxlikehbdamsaccArithAvg,oxlikehbdamsdonArithAvg,oxlikeavgpolGeomAvg,oxlikerefractivityGeomAvg,oxlikemaximalprojectionareaGeomAvg,oxlikemaximalprojectionradiusGeomAvg,oxlikemaximalprojectionsizeGeomAvg,oxlikeminimalprojectionareaGeomAvg,oxlikeminimalprojectionradiusGeomAvg,oxlikeminimalprojectionsizeGeomAvg,oxlikeavgpol_pHdependentGeomAvg,oxlikemolpolGeomAvg,oxlikevanderwaalsGeomAvg,oxlikeASAGeomAvg,oxlikeASA+GeomAvg,oxlikeASA-GeomAvg,oxlikeASA_HGeomAvg,oxlikeASA_PGeomAvg,oxlikepolarsurfaceareaGeomAvg,oxlikehbdamsaccGeomAvg,oxlikehbdamsdonGeomAvg,inorg-water-moleratio,org-water-moleratio,orgacc-waterdonratio,orgdon-wateraccratio,inorg-org-moleratio,0twater-water-moleratio,IonizationMax,EAMax,PaulingElectronegMax,PearsonElectronegMax,hardnessMax,AtomicRadiusMax,IonizationMin,EAMin,PaulingElectronegMin,PearsonElectronegMin,hardnessMin,AtomicRadiusMin,IonizationMean,EAMean,PaulingElectronegMean,PearsonElectronegMean,hardnessMean,AtomicRadiusMean,IonizationGeom,EAGeom,PaulingElectronegGeom,PearsonElectronegGeom,hardnessGeom,AtomicRadiusGeom,IonizationMaxWeighted,EAMaxWeighted,PaulingElectronegMaxWeighted,PearsonElectronegMaxWeighted,hardnessMaxWeighted,AtomicRadiusMaxWeighted,IonizationMinWeighted,EAMinWeighted,PaulingElectronegMinWeighted,PearsonElectronegMinWeighted,hardnessMinWeighted,AtomicRadiusMinWeighted,IonizationMeanWeighted,EAMeanWeighted,PaulingElectronegMeanWeighted,PearsonElectronegMeanWeighted,hardnessMeanWeighted,AtomicRadiusMeanWeighted,IonizationGeomWeighted,EAGeomWeighted,PaulingElectronegGeomWeighted,PearsonElectronegGeomWeighted,hardnessGeomWeighted,AtomicRadiusGeomWeighted,outcome
100,20.0,0,5,1,1,0,2,14.9,37.44,50.08,4.88,5.51,31.64,4.03,9.34,15.48,14.71,318.2,318.2,261.0,57.19,266.63,51.57,32.08,0.0,4.0,14.9,37.44,50.08,4.88,5.51,31.64,4.03,9.34,15.48,14.71,318.2,318.2,261.0,57.19,266.63,51.57,32.08,0.0,4.0,14.9,37.44,50.08,4.88,5.51,31.64,4.03,9.34,15.48,14.71,318.2,318.2,261.0,57.19,266.63,51.57,32.08,0.0,4.0,14.9,37.44,50.08,4.88,5.51,31.64,4.03,9.34,15.48,14.71,318.2,318.2,261.0,57.19,266.63,51.57,32.08,0.0,4.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0167,0.0097,0.0,-0.0388,1.7181,0.0264,684.3,71.9,2.16,378.1,306.2,190,684.3,71.9,2.16,378.1,306.2,190,684.3,71.9,2.16,378.1,306.2,190.0,684.3,71.9,2.16,378.1,306.2,190.0,1.9274,0.2025,0.0061,1.065,0.8625,0.5352,1.9274,0.2025,0.0061,1.065,0.8625,0.5352,1.9274,0.2025,0.0061,1.065,0.8625,0.5352,1.9274,0.2025,0.0061,1.065,0.8625,0.5352,0
100,20.0,0,5,1,1,0,2,14.9,37.44,50.08,4.88,5.51,31.64,4.03,9.34,15.48,14.71,318.2,318.2,261.0,57.19,266.63,51.57,32.08,0.0,4.0,14.9,37.44,50.08,4.88,5.51,31.64,4.03,9.34,15.48,14.71,318.2,318.2,261.0,57.19,266.63,51.57,32.08,0.0,4.0,14.9,37.44,50.08,4.88,5.51,31.64,4.03,9.34,15.48,14.71,318.2,318.2,261.0,57.19,266.63,51.57,32.08,0.0,4.0,14.9,37.44,50.08,4.88,5.51,31.64,4.03,9.34,15.48,14.71,318.2,318.2,261.0,57.19,266.63,51.57,32.08,0.0,4.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0169,0.0099,0.0,-0.0395,1.7053,0.0267,684.3,71.9,2.16,378.1,306.2,190,684.3,71.9,2.16,378.1,306.2,190,684.3,71.9,2.16,378.1,306.2,190.0,684.3,71.9,2.16,378.1,306.2,190.0,1.9301,0.2028,0.0061,1.0664,0.8636,0.5359,1.9301,0.2028,0.0061,1.0664,0.8636,0.5359,1.9301,0.2028,0.0061,1.0664,0.8636,0.5359,1.9301,0.2028,0.0061,1.0664,0.8636,0.5359,0
100,20.0,0,5,1,1,0,2,14.9,37.44,50.08,4.88,5.51,31.64,4.03,9.34,15.48,14.71,318.2,318.2,261.0,57.19,266.63,51.57,32.08,0.0,4.0,14.9,37.44,50.08,4.88,5.51,31.64,4.03,9.34,15.48,14.71,318.2,318.2,261.0,57.19,266.63,51.57,32.08,0.0,4.0,14.9,37.44,50.08,4.88,5.51,31.64,4.03,9.34,15.48,14.71,318.2,318.2,261.0,57.19,266.63,51.57,32.08,0.0,4.0,14.9,37.44,50.08,4.88,5.51,31.64,4.03,9.34,15.48,14.71,318.2,318.2,261.0,57.19,266.63,51.57,32.08,0.0,4.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0167,0.0565,0.0,-0.226,0.2948,0.0731,684.3,71.9,2.16,378.1,306.2,190,684.3,71.9,2.16,378.1,306.2,190,684.3,71.9,2.16,378.1,306.2,190.0,684.3,71.9,2.16,378.1,306.2,190.0,0.6473,0.068,0.002,0.3577,0.2897,0.1797,0.6473,0.068,0.002,0.3577,0.2897,0.1797,0.6473,0.068,0.002,0.3577,0.2897,0.1797,0.6473,0.068,0.002,0.3577,0.2897,0.1797,0
100,20.0,0,5,1,1,0,2,14.9,37.44,50.08,4.88,5.51,31.64,4.03,9.34,15.48,14.71,318.2,318.2,261.0,57.19,266.63,51.57,32.08,0.0,4.0,14.9,37.44,50.08,4.88,5.51,31.64,4.03,9.34,15.48,14.71,318.2,318.2,261.0,57.19,266.63,51.57,32.08,0.0,4.0,14.9,37.44,50.08,4.88,5.51,31.64,4.03,9.34,15.48,14.71,318.2,318.2,261.0,57.19,266.63,51.57,32.08,0.0,4.0,14.9,37.44,50.08,4.88,5.51,31.64,4.03,9.34,15.48,14.71,318.2,318.2,261.0,57.19,266.63,51.57,32.08,0.0,4.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0165,0.0586,0.0,-0.2346,0.2811,0.0751,684.3,71.9,2.16,378.1,306.2,190,684.3,71.9,2.16,378.1,306.2,190,684.3,71.9,2.16,378.1,306.2,190.0,684.3,71.9,2.16,378.1,306.2,190.0,0.6493,0.0682,0.002,0.3588,0.2906,0.1803,0.6493,0.0682,0.002,0.3588,0.2906,0.1803,0.6493,0.0682,0.002,0.3588,0.2906,0.1803,0.6493,0.0682,0.002,0.3588,0.2906,0.1803,0
100,20.0,0,5,1,1,0,2,14.9,37.44,50.08,4.88,5.51,31.64,4.03,9.34,15.48,14.71,318.2,318.2,261.0,57.19,266.63,51.57,32.08,0.0,4.0,14.9,37.44,50.08,4.88,5.51,31.64,4.03,9.34,15.48,14.71,318.2,318.2,261.0,57.19,266.63,51.57,32.08,0.0,4.0,14.9,37.44,50.08,4.88,5.51,31.64,4.03,9.34,15.48,14.71,318.2,318.2,261.0,57.19,266.63,51.57,32.08,0.0,4.0,14.9,37.44,50.08,4.88,5.51,31.64,4.03,9.34,15.48,14.71,318.2,318.2,261.0,57.19,266.63,51.57,32.08,0.0,4.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0142,0.052,0.0,-0.2079,0.2737,0.0662,684.3,71.9,2.16,378.1,306.2,190,684.3,71.9,2.16,378.1,306.2,190,684.3,71.9,2.16,378.1,306.2,190.0,684.3,71.9,2.16,378.1,306.2,190.0,0.642,0.0675,0.002,0.3547,0.2873,0.1783,0.642,0.0675,0.002,0.3547,0.2873,0.1783,0.642,0.0675,0.002,0.3547,0.2873,0.1783,0.642,0.0675,0.002,0.3547,0.2873,0.1783,0
100,20.0,0,5,1,1,0,2,14.9,37.44,50.08,4.88,5.51,31.64,4.03,9.34,15.48,14.71,318.2,318.2,261.0,57.19,266.63,51.57,32.08,0.0,4.0,14.9,37.44,50.08,4.88,5.51,31.64,4.03,9.34,15.48,14.71,318.2,318.2,261.0,57.19,266.63,51.57,32.08,0.0,4.0,14.9,37.44,50.08,4.88,5.51,31.64,4.03,9.34,15.48,14.71,318.2,318.2,261.0,57.19,266.63,51.57,32.08,0.0,4.0,14.9,37.44,50.08,4.88,5.51,31.64,4.03,9.34,15.48,14.71,318.2,318.2,261.0,57.19,266.63,51.57,32.08,0.0,4.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0163,0.0568,0.0,-0.2272,0.2864,0.0731,684.3,71.9,2.16,378.1,306.2,190,684.3,71.9,2.16,378.1,306.2,190,684.3,71.9,2.16,378.1,306.2,190.0,684.3,71.9,2.16,378.1,306.2,190.0,0.6414,0.0674,0.002,0.3544,0.287,0.1781,0.6414,0.0674,0.002,0.3544,0.287,0.1781,0.6414,0.0674,0.002,0.3544,0.287,0.1781,0.6414,0.0674,0.002,0.3544,0.287,0.1781,0
100,20.0,0,5,1,1,0,2,14.9,37.44,50.08,4.88,5.51,31.64,4.03,9.34,15.48,14.71,318.2,318.2,261.0,57.19,266.63,51.57,32.08,0.0,4.0,14.9,37.44,50.08,4.88,5.51,31.64,4.03,9.34,15.48,14.71,318.2,318.2,261.0,57.19,266.63,51.57,32.08,0.0,4.0,14.9,37.44,50.08,4.88,5.51,31.64,4.03,9.34,15.48,14.71,318.2,318.2,261.0,57.19,266.63,51.57,32.08,0.0,4.0,14.9,37.44,50.08,4.88,5.51,31.64,4.03,9.34,15.48,14.71,318.2,318.2,261.0,57.19,266.63,51.57,32.08,0.0,4.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0169,0.0106,0.0,-0.0423,1.5954,0.0274,684.3,71.9,2.16,378.1,306.2,190,684.3,71.9,2.16,378.1,306.2,190,684.3,71.9,2.16,378.1,306.2,190.0,684.3,71.9,2.16,378.1,306.2,190.0,1.9297,0.2028,0.0061,1.0663,0.8635,0.5358,1.9297,0.2028,0.0061,1.0663,0.8635,0.5358,1.9297,0.2028,0.0061,1.0663,0.8635,0.5358,1.9297,0.2028,0.0061,1.0663,0.8635,0.5358,0
100,20.0,0,5,1,1,0,2,14.9,37.44,50.08,4.88,5.51,31.64,4.03,9.34,15.48,14.71,318.2,318.2,261.0,57.19,266.63,51.57,32.08,0.0,4.0,14.9,37.44,50.08,4.88,5.51,31.64,4.03,9.34,15.48,14.71,318.2,318.2,261.0,57.19,266.63,51.57,32.08,0.0,4.0,14.9,37.44,50.08,4.88,5.51,31.64,4.03,9.34,15.48,14.71,318.2,318.2,261.0,57.19,266.63,51.57,32.08,0.0,4.0,14.9,37.44,50.08,4.88,5.51,31.64,4.03,9.34,15.48,14.71,318.2,318.2,261.0,57.19,266.63,51.57,32.08,0.0,4.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0167,0.0099,0.0,-0.0395,1.6956,0.0266,684.3,71.9,2.16,378.1,306.2,190,684.3,71.9,2.16,378.1,306.2,190,684.3,71.9,2.16,378.1,306.2,190.0,684.3,71.9,2.16,378.1,306.2,190.0,1.9331,0.2031,0.0061,1.0681,0.865,0.5367,1.9331,0.2031,0.0061,1.0681,0.865,0.5367,1.9331,0.2031,0.0061,1.0681,0.865,0.5367,1.9331,0.2031,0.0061,1.0681,0.865,0.5367,0
100,20.0,0,5,1,1,0,2,14.9,37.44,50.08,4.88,5.51,31.64,4.03,9.34,15.48,14.71,318.2,318.2,261.0,57.19,266.63,51.57,32.08,0.0,4.0,14.9,37.44,50.08,4.88,5.51,31.64,4.03,9.34,15.48,14.71,318.2,318.2,261.0,57.19,266.63,51.57,32.08,0.0,4.0,14.9,37.44,50.08,4.88,5.51,31.64,4.03,9.34,15.48,14.71,318.2,318.2,261.0,57.19,266.63,51.57,32.08,0.0,4.0,14.9,37.44,50.08,4.88,5.51,31.64,4.03,9.34,15.48,14.71,318.2,318.2,261.0,57.19,266.63,51.57,32.08,0.0,4.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0168,0.0101,0.0,-0.0406,1.6595,0.027,684.3,71.9,2.16,378.1,306.2,190,684.3,71.9,2.16,378.1,306.2,190,684.3,71.9,2.16,378.1,306.2,190.0,684.3,71.9,2.16,378.1,306.2,190.0,1.9291,0.2027,0.0061,1.0659,0.8632,0.5356,1.9291,0.2027,0.0061,1.0659,0.8632,0.5356,1.9291,0.2027,0.0061,1.0659,0.8632,0.5356,1.9291,0.2027,0.0061,1.0659,0.8632,0.5356,0
100,20.0,0,5,1,1,0,2,14.9,37.44,50.08,4.88,5.51,31.64,4.03,9.34,15.48,14.71,318.2,318.2,261.0,57.19,266.63,51.57,32.08,0.0,4.0,14.9,37.44,50.08,4.88,5.51,31.64,4.03,9.34,15.48,14.71,318.2,318.2,261.0,57.19,266.63,51.57,32.08,0.0,4.0,14.9,37.44,50.08,4.88,5.51,31.64,4.03,9.34,15.48,14.71,318.2,318.2,261.0,57.19,266.63,51.57,32.08,0.0,4.0,14.9,37.44,50.08,4.88,5.51,31.64,4.03,9.34,15.48,14.71,318.2,318.2,261.0,57.19,266.63,51.57,32.08,0.0,4.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0169,0.0104,0.0,-0.0417,1.62,0.0273,684.3,71.9,2.16,378.1,306.2,190,684.3,71.9,2.16,378.1,306.2,190,684.3,71.9,2.16,378.1,306.2,190.0,684.3,71.9,2.16,378.1,306.2,190.0,1.9327,0.2031,0.0061,1.0679,0.8648,0.5366,1.9327,0.2031,0.0061,1.0679,0.8648,0.5366,1.9327,0.2031,0.0061,1.0679,0.8648,0.5366,1.9327,0.2031,0.0061,1.0679,0.8648,0.5366,0
100,20.0,0,5,1,1,0,2,14.9,37.44,50.08,4.88,5.51,31.64,4.03,9.34,15.48,14.71,318.2,318.2,261.0,57.19,266.63,51.57,32.08,0.0,4.0,14.9,37.44,50.08,4.88,5.51,31.64,4.03,9.34,15.48,14.71,318.2,318.2,261.0,57.19,266.63,51.57,32.08,0.0,4.0,14.9,37.44,50.08,4.88,5.51,31.64,4.03,9.34,15.48,14.71,318.2,318.2,261.0,57.19,266.63,51.57,32.08,0.0,4.0,14.9,37.44,50.08,4.88,5.51,31.64,4.03,9.34,15.48,14.71,318.2,318.2,261.0,57.19,266.63,51.57,32.08,0.0,4.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0166,0.0568,0.0,-0.2271,0.2932,0.0734,684.3,71.9,2.16,378.1,306.2,190,684.3,71.9,2.16,378.1,306.2,190,684.3,71.9,2.16,378.1,306.2,190.0,684.3,71.9,2.16,378.1,306.2,190.0,0.6414,0.0674,0.002,0.3544,0.287,0.1781,0.6414,0.0674,0.002,0.3544,0.287,0.1781,0.6414,0.0674,0.002,0.3544,0.287,0.1781,0.6414,0.0674,0.002,0.3544,0.287,0.1781,0
100,20.0,0,5,1,1,0,2,14.9,37.44,50.08,4.88,5.51,31.64,4.03,9.34,15.48,14.71,318.2,318.2,261.0,57.19,266.63,51.57,32.08,0.0,4.0,14.9,37.44,50.08,4.88,5.51,31.64,4.03,9.34,15.48,14.71,318.2,318.2,261.0,57.19,266.63,51.57,32.08,0.0,4.0,14.9,37.44,50.08,4.88,5.51,31.64,4.03,9.34,15.48,14.71,318.2,318.2,261.0,57.19,266.63,51.57,32.08,0.0,4.0,14.9,37.44,50.08,4.88,5.51,31.64,4.03,9.34,15.48,14.71,318.2,318.2,261.0,57.19,266.63,51.57,32.08,0.0,4.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1,-1,-1,-1,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0167,0.061,0.0,-0.2441,0.2741,0.0777,684.3,71.9,2.16,378.1,306.2,190,684.3,71.9,2.16,378.1,306.2,190,684.3,71.9,2.16,378.1,306.2,190.0,684.3,71.9,2.16,378.1,306.2,190.0,0.644,0.0677,0.002,0.3558,0.2882,0.1788,0.644,0.0677,0.002,0.3558,0.2882,0.1788,0.644,0.0677,0.002,0.3558,0.2882,0.1788,0.644,0.0677,0.002,0.3558,0.2882,0.1788,0
